order_id,order_date,customer_id,customer_segment,region,country,city,category,product,channel,payment_method,fulfillment_status,quantity,unit_price,discount_pct,revenue,cost,profit
ORD-002488,2024-12-20,CUST-1710,Retail,South,United States,Miami,Prescription,GlucoBalance XR,Retail Store,Bank Transfer,Delivered,2,64.81,0.05,123.14,62.03,61.11
ORD-002489,2025-12-22,CUST-1344,Retail,North,United States,New York,Prescription,RespiraClear,Sales Rep,Insurance,Delivered,4,41.16,0.05,156.41,62.65,93.76
ORD-002490,2024-12-26,CUST-1782,Distributor,North,United States,Chicago,Devices,Pulse Oximeter,Sales Rep,Wallet,Delivered,12,65.11,0.12,687.56,274.31,413.26
ORD-002491,2024-09-02,CUST-1205,Retail,West,United States,Seattle,OTC,ColdAway Syrup,Partner,Card,Cancelled,1,16.08,0.12,0,0.0,0.0
ORD-002492,2024-09-04,CUST-1392,Hospital,West,Canada,Vancouver,OTC,AllerFree Spray,Online,Card,Delivered,8,21.08,0.03,163.58,61.08,102.5
ORD-002493,2025-11-13,CUST-1034,Clinic,North,Canada,Toronto,Wellness,OmegaCare Softgels,Online,Insurance,Cancelled,6,34.67,0,0,0.0,0.0
ORD-002494,2024-07-15,CUST-1725,Retail,North,United States,New York,OTC,PainEase Tablets,Partner,Bank Transfer,Delivered,3,11.9,0,35.7,11.23,24.47
ORD-002495,2024-12-07,CUST-1651,Hospital,South,Mexico,Monterrey,Wellness,OmegaCare Softgels,Retail Store,Wallet,Delivered,1,31.6,0.03,30.65,12.96,17.69
ORD-002496,2025-11-15,CUST-1442,Retail,South,Mexico,Monterrey,OTC,ColdAway Syrup,Sales Rep,Wallet,Returned,2,16.72,0.08,7.69,2.89,4.8
ORD-002497,2026-05-18,CUST-1414,Retail,South,Mexico,Monterrey,Prescription,NeuroCalm Plus,Online,Wallet,Cancelled,2,40.81,0.03,0,0.0,0.0
ORD-002498,2025-02-19,CUST-1783,Clinic,South,Mexico,Monterrey,Prescription,NeuroCalm Plus,Online,Bank Transfer,Delivered,8,45.8,0.03,355.41,166.75,188.65
ORD-002499,2025-11-13,CUST-1309,Hospital,Central,United States,Denver,Wellness,Protein Plus Sachets,Partner,Insurance,Delivered,2,37.2,0.1,66.96,29.34,37.62
ORD-002500,2025-02-19,CUST-1582,Hospital,West,United States,San Diego,Wellness,OmegaCare Softgels,Retail Store,Insurance,Delivered,7,33.38,0.03,226.65,102.55,124.1
ORD-002501,2026-02-20,CUST-1597,Retail,West,United States,San Diego,Prescription,NeuroCalm Plus,Retail Store,Card,Delivered,5,44.48,0.03,215.73,99.04,116.68
ORD-002502,2024-08-05,CUST-1142,Retail,West,Canada,Vancouver,Devices,Nebulizer Kit,Retail Store,Bank Transfer,Cancelled,2,68.01,0.1,0,0.0,0.0
ORD-002503,2025-01-18,CUST-1792,Hospital,West,United States,San Diego,Prescription,GlucoBalance XR,Online,Insurance,Delivered,8,62.09,0.08,456.98,221.9,235.09
ORD-002504,2026-05-25,CUST-1271,Hospital,North,United States,New York,Prescription,RespiraClear,Retail Store,Insurance,Delivered,6,34.28,0.03,199.51,75.93,123.58
ORD-002505,2025-09-15,CUST-1361,Clinic,West,Canada,Vancouver,Prescription,RespiraClear,Retail Store,Insurance,Delivered,7,36.12,0,252.84,96.27,156.57
ORD-002506,2026-03-17,CUST-1424,Clinic,Central,Mexico,Guadalajara,Prescription,GlucoBalance XR,Retail Store,Bank Transfer,Delivered,5,55.49,0.05,263.58,118.23,145.35
ORD-002507,2024-12-15,CUST-1298,Retail,West,United States,San Diego,Prescription,CardioRelief 10mg,Sales Rep,Bank Transfer,Delivered,5,52.43,0.03,254.29,101.34,152.95
ORD-002508,2024-10-19,CUST-1094,Hospital,Central,United States,Kansas City,Prescription,RespiraClear,Online,Insurance,Delivered,1,28.04,0,28.04,11.74,16.3
ORD-002509,2025-04-21,CUST-1192,Retail,West,United States,San Diego,Wellness,Vitamin D3 Drops,Online,Bank Transfer,Delivered,6,21.46,0,128.76,51.23,77.53
ORD-002510,2026-04-19,CUST-1561,Clinic,Central,United States,Kansas City,Wellness,Protein Plus Sachets,Online,Card,Returned,1,33.96,0.03,8.24,3.45,4.78
ORD-002511,2024-11-02,CUST-1470,Clinic,North,Canada,Toronto,Prescription,CardioRelief 10mg,Online,Insurance,Delivered,3,48.3,0.1,130.41,53.99,76.42
ORD-002512,2025-09-28,CUST-1439,Hospital,West,Canada,Vancouver,OTC,DigestWell Caps,Online,Card,Delivered,1,19.28,0.05,18.32,6.53,11.79
ORD-002513,2024-07-16,CUST-1490,Distributor,South,United States,Miami,Devices,BP Monitor,Retail Store,Insurance,Delivered,10,76.79,0,767.9,360.44,407.46
ORD-002514,2024-09-20,CUST-1205,Retail,Central,United States,Denver,Prescription,CardioRelief 10mg,Partner,Wallet,Delivered,7,37.06,0.08,238.67,99.14,139.53
ORD-002515,2024-10-08,CUST-1435,Retail,South,United States,Austin,Prescription,RespiraClear,Online,Wallet,Cancelled,8,29.48,0,0,0.0,0.0
ORD-002516,2025-05-31,CUST-1256,Retail,South,United States,Austin,OTC,ColdAway Syrup,Online,Wallet,Returned,6,14.1,0.08,19.46,7.3,12.16
ORD-002517,2026-04-22,CUST-1147,Hospital,South,United States,Miami,Prescription,NeuroCalm Plus,Online,Wallet,Delivered,4,43.18,0.08,158.9,74.34,84.57
ORD-002518,2025-12-16,CUST-1473,Distributor,North,United States,New York,Wellness,Vitamin D3 Drops,Online,Card,Returned,16,23.13,0.1,83.27,29.89,53.38
ORD-002519,2026-05-06,CUST-1192,Hospital,North,Canada,Toronto,Wellness,OmegaCare Softgels,Partner,Bank Transfer,Returned,4,32.15,0.03,31.19,12.81,18.37
ORD-002520,2026-01-18,CUST-1057,Distributor,North,Canada,Toronto,Wellness,OmegaCare Softgels,Online,Wallet,Delivered,11,37.3,0.08,377.48,154.25,223.23
ORD-002521,2025-03-05,CUST-1541,Clinic,South,United States,Austin,OTC,PainEase Tablets,Online,Insurance,Delivered,3,10.77,0.05,30.69,10.29,20.4
ORD-002522,2024-08-10,CUST-1033,Retail,North,Canada,Toronto,Wellness,Immunity Gummies,Partner,Insurance,Delivered,2,20.12,0.05,38.23,14.24,23.98
ORD-002523,2025-01-16,CUST-1493,Retail,South,United States,Miami,Prescription,GlucoBalance XR,Online,Insurance,Delivered,7,54.27,0.03,368.49,159.52,208.98
ORD-002524,2025-03-16,CUST-1459,Distributor,Central,Mexico,Guadalajara,Wellness,OmegaCare Softgels,Online,Card,Cancelled,4,25.42,0.05,0,0.0,0.0
ORD-002525,2025-08-26,CUST-1716,Retail,North,United States,Chicago,Wellness,OmegaCare Softgels,Sales Rep,Bank Transfer,Delivered,1,27.06,0.03,26.25,10.74,15.5
ORD-002526,2025-09-03,CUST-1619,Clinic,South,Mexico,Monterrey,OTC,PainEase Tablets,Partner,Wallet,Delivered,6,10.73,0,64.38,21.73,42.65
ORD-002527,2025-01-31,CUST-1702,Distributor,North,United States,Chicago,OTC,AllerFree Spray,Online,Insurance,Cancelled,1,23.75,0,0,0.0,0.0
ORD-002528,2025-10-13,CUST-1511,Clinic,Central,Mexico,Guadalajara,Wellness,Vitamin D3 Drops,Online,Card,Delivered,4,22.68,0.08,83.46,31.44,52.02
ORD-002529,2025-05-30,CUST-1377,Retail,West,United States,Seattle,OTC,AllerFree Spray,Partner,Wallet,Delivered,3,23.08,0.05,65.78,25.28,40.5
ORD-002530,2024-06-13,CUST-1150,Retail,Central,United States,Kansas City,Prescription,RespiraClear,Online,Bank Transfer,Delivered,8,30.15,0.12,212.26,84.52,127.73
ORD-002531,2024-08-06,CUST-1020,Clinic,Central,United States,Denver,OTC,PainEase Tablets,Sales Rep,Card,Returned,2,10.76,0.1,4.84,1.74,3.1
ORD-002532,2026-01-07,CUST-1050,Hospital,Central,United States,Denver,Prescription,GlucoBalance XR,Online,Card,Delivered,1,60.42,0,60.42,29.1,31.32
ORD-002533,2025-05-19,CUST-1050,Retail,Central,Mexico,Guadalajara,Devices,Pulse Oximeter,Online,Card,Delivered,8,46.81,0.08,344.52,145.55,198.97
ORD-002534,2024-09-16,CUST-1614,Retail,South,Mexico,Monterrey,Prescription,RespiraClear,Online,Wallet,Delivered,6,30.58,0.12,161.46,69.09,92.37
ORD-002535,2025-06-06,CUST-1607,Retail,Central,United States,Kansas City,Prescription,CardioRelief 10mg,Online,Bank Transfer,Cancelled,7,38.36,0.1,0,0.0,0.0
ORD-002536,2026-04-10,CUST-1686,Retail,North,United States,New York,Prescription,NeuroCalm Plus,Online,Bank Transfer,Cancelled,8,52.24,0.12,0,0.0,0.0
ORD-002537,2025-11-20,CUST-1123,Retail,Central,United States,Kansas City,OTC,ColdAway Syrup,Retail Store,Bank Transfer,Delivered,7,15.62,0.03,106.06,37.35,68.71
ORD-002538,2025-10-25,CUST-1628,Hospital,Central,United States,Kansas City,Wellness,Protein Plus Sachets,Sales Rep,Insurance,Delivered,8,32.63,0.05,247.99,115.46,132.53
ORD-002539,2026-01-26,CUST-1791,Retail,South,Mexico,Monterrey,Wellness,Immunity Gummies,Retail Store,Card,Cancelled,8,22.69,0.03,0,0.0,0.0
ORD-002540,2024-10-05,CUST-1091,Retail,North,Canada,Toronto,Devices,Pulse Oximeter,Online,Wallet,Cancelled,3,52.68,0.08,0,0.0,0.0
ORD-002541,2025-02-07,CUST-1402,Retail,South,United States,Miami,Devices,Pulse Oximeter,Online,Bank Transfer,Delivered,8,49.9,0,399.2,155.11,244.09
ORD-002542,2025-08-08,CUST-1794,Retail,West,United States,Seattle,OTC,DigestWell Caps,Partner,Wallet,Delivered,3,16.37,0.1,44.2,15.9,28.29
ORD-002543,2024-12-19,CUST-1584,Hospital,North,United States,New York,Prescription,CardioRelief 10mg,Retail Store,Bank Transfer,Cancelled,5,49.94,0,0,0.0,0.0
ORD-002544,2025-05-10,CUST-1702,Hospital,South,United States,Austin,Wellness,OmegaCare Softgels,Retail Store,Wallet,Returned,1,29.06,0.1,6.54,2.81,3.73
ORD-002545,2025-10-08,CUST-1128,Distributor,West,United States,San Diego,OTC,ColdAway Syrup,Partner,Insurance,Returned,3,15.91,0.03,11.57,3.88,7.69
ORD-002546,2024-08-10,CUST-1144,Retail,South,United States,Miami,Prescription,NeuroCalm Plus,Sales Rep,Wallet,Delivered,6,44.14,0,264.84,125.99,138.85
ORD-002547,2025-09-05,CUST-1262,Clinic,North,Canada,Toronto,Prescription,NeuroCalm Plus,Retail Store,Bank Transfer,Delivered,6,54.55,0.03,317.48,151.6,165.88
ORD-002548,2024-06-05,CUST-1278,Retail,Central,Mexico,Guadalajara,Prescription,CardioRelief 10mg,Partner,Bank Transfer,Returned,6,35.05,0.08,48.37,21.04,27.33
ORD-002549,2025-04-04,CUST-1266,Retail,West,United States,Seattle,Wellness,Immunity Gummies,Partner,Bank Transfer,Delivered,3,23.72,0.12,62.62,23.51,39.11
ORD-002550,2025-10-31,CUST-1219,Retail,North,United States,New York,OTC,PainEase Tablets,Retail Store,Bank Transfer,Delivered,7,12.51,0.1,78.81,27.4,51.41
ORD-002551,2025-04-11,CUST-1332,Distributor,West,United States,San Diego,Wellness,OmegaCare Softgels,Online,Wallet,Cancelled,17,33.93,0,0,0.0,0.0
ORD-002552,2025-07-27,CUST-1191,Retail,West,United States,San Diego,Prescription,GlucoBalance XR,Online,Insurance,Delivered,5,64.67,0.12,284.55,126.49,158.06
ORD-002553,2024-10-05,CUST-1637,Retail,West,United States,San Diego,Wellness,Immunity Gummies,Online,Bank Transfer,Delivered,4,20.97,0.05,79.69,30.87,48.82
ORD-002554,2025-02-08,CUST-1063,Hospital,West,United States,Seattle,Prescription,GlucoBalance XR,Sales Rep,Insurance,Returned,5,55.75,0.08,64.11,29.57,34.54
ORD-002555,2024-07-22,CUST-1078,Retail,Central,Mexico,Guadalajara,Wellness,Immunity Gummies,Retail Store,Card,Returned,4,20.21,0.1,18.19,7.11,11.08
ORD-002556,2026-03-10,CUST-1169,Retail,North,United States,Chicago,OTC,AllerFree Spray,Online,Insurance,Delivered,2,21.09,0,42.18,17.09,25.09
ORD-002557,2025-05-12,CUST-1343,Retail,West,United States,San Diego,Wellness,Protein Plus Sachets,Retail Store,Insurance,Cancelled,7,35.6,0,0,0.0,0.0
ORD-002558,2024-10-22,CUST-1068,Retail,South,United States,Miami,Prescription,GlucoBalance XR,Partner,Insurance,Delivered,6,58.36,0.1,315.14,155.23,159.91
ORD-002559,2025-09-28,CUST-1755,Clinic,North,United States,Chicago,Devices,BP Monitor,Online,Insurance,Delivered,3,77.61,0.12,204.89,91.67,113.22
ORD-002560,2026-03-29,CUST-1276,Distributor,North,Canada,Toronto,Wellness,OmegaCare Softgels,Retail Store,Card,Delivered,10,27.41,0.1,246.69,110.41,136.28
ORD-002561,2026-05-12,CUST-1123,Retail,North,United States,New York,Prescription,NeuroCalm Plus,Retail Store,Insurance,Delivered,7,53.48,0.1,336.92,144.09,192.84
ORD-002562,2026-05-29,CUST-1155,Retail,West,United States,Seattle,Devices,Nebulizer Kit,Online,Card,Delivered,1,59.18,0.05,56.22,25.68,30.54
ORD-002563,2025-07-06,CUST-1707,Hospital,West,United States,San Diego,Wellness,Immunity Gummies,Retail Store,Bank Transfer,Cancelled,7,21.09,0.05,0,0.0,0.0
ORD-002564,2026-02-12,CUST-1710,Retail,South,Mexico,Monterrey,OTC,ColdAway Syrup,Sales Rep,Card,Delivered,2,15.48,0.05,29.41,11.36,18.05
ORD-002565,2024-09-06,CUST-1140,Clinic,South,United States,Austin,Devices,BP Monitor,Retail Store,Bank Transfer,Delivered,2,64.08,0.1,115.34,51.48,63.86
ORD-002566,2024-10-07,CUST-1404,Retail,South,United States,Austin,Prescription,RespiraClear,Retail Store,Bank Transfer,Delivered,3,34.04,0.12,89.87,39.33,50.54
ORD-002567,2024-10-21,CUST-1549,Retail,North,Canada,Toronto,Devices,Nebulizer Kit,Partner,Wallet,Delivered,6,59.2,0.05,337.44,137.18,200.26
ORD-002568,2026-02-24,CUST-1676,Retail,Central,United States,Kansas City,OTC,ColdAway Syrup,Online,Wallet,Delivered,4,13.99,0.12,49.24,18.96,30.29
ORD-002569,2025-10-12,CUST-1182,Retail,Central,United States,Kansas City,Wellness,Protein Plus Sachets,Sales Rep,Insurance,Returned,3,28.5,0.08,19.66,8.86,10.8
ORD-002570,2024-08-14,CUST-1504,Clinic,North,United States,New York,Devices,Digital Thermometer,Partner,Bank Transfer,Delivered,1,25.47,0.1,22.92,7.82,15.1
ORD-002571,2024-08-06,CUST-1606,Retail,South,United States,Miami,Prescription,RespiraClear,Retail Store,Bank Transfer,Delivered,7,33.0,0.12,203.28,89.86,113.42
ORD-002572,2026-01-16,CUST-1673,Distributor,Central,Mexico,Guadalajara,Wellness,Protein Plus Sachets,Partner,Card,Delivered,18,34.04,0.03,594.34,249.77,344.56
ORD-002573,2025-09-14,CUST-1755,Clinic,South,United States,Miami,Wellness,OmegaCare Softgels,Sales Rep,Card,Delivered,7,27.23,0.08,175.36,78.18,97.18
ORD-002574,2026-02-19,CUST-1742,Clinic,West,United States,San Diego,Prescription,GlucoBalance XR,Online,Wallet,Cancelled,6,60.84,0,0,0.0,0.0
ORD-002575,2024-07-29,CUST-1671,Retail,North,Canada,Toronto,Wellness,OmegaCare Softgels,Online,Card,Returned,6,26.29,0.08,36.28,16.42,19.86
ORD-002576,2026-01-01,CUST-1409,Hospital,North,Canada,Toronto,OTC,AllerFree Spray,Sales Rep,Bank Transfer,Delivered,5,23.18,0.1,104.31,40.35,63.96
ORD-002577,2024-08-12,CUST-1592,Retail,Central,Mexico,Guadalajara,Wellness,Protein Plus Sachets,Sales Rep,Insurance,Delivered,4,32.16,0,128.64,59.43,69.21
ORD-002578,2025-06-15,CUST-1193,Retail,West,Canada,Vancouver,Prescription,NeuroCalm Plus,Partner,Card,Delivered,6,48.5,0.03,282.27,133.47,148.8
ORD-002579,2024-09-21,CUST-1350,Retail,West,United States,San Diego,Wellness,Vitamin D3 Drops,Retail Store,Card,Delivered,2,21.32,0.08,39.23,15.29,23.93
ORD-002580,2025-05-10,CUST-1145,Clinic,South,United States,Miami,Wellness,Protein Plus Sachets,Partner,Bank Transfer,Delivered,1,31.14,0.08,28.65,12.08,16.57
ORD-002581,2024-07-11,CUST-1648,Hospital,Central,Mexico,Guadalajara,Prescription,GlucoBalance XR,Retail Store,Card,Returned,4,54.79,0.12,48.22,21.47,26.74
ORD-002582,2026-04-01,CUST-1759,Distributor,Central,United States,Denver,Prescription,CardioRelief 10mg,Sales Rep,Insurance,Cancelled,8,35.3,0.05,0,0.0,0.0
ORD-002583,2025-08-08,CUST-1222,Hospital,North,United States,New York,Devices,Digital Thermometer,Online,Card,Cancelled,4,25.88,0.08,0,0.0,0.0
ORD-002584,2025-07-18,CUST-1749,Distributor,South,United States,Austin,Prescription,GlucoBalance XR,Sales Rep,Insurance,Cancelled,6,58.27,0,0,0.0,0.0
ORD-002585,2025-11-04,CUST-1381,Retail,North,United States,New York,Wellness,Immunity Gummies,Sales Rep,Card,Delivered,1,22.08,0.08,20.31,7.27,13.04
ORD-002586,2024-06-25,CUST-1432,Hospital,South,United States,Austin,Wellness,Vitamin D3 Drops,Online,Card,Delivered,2,20.83,0.03,40.41,15.8,24.61
ORD-002587,2025-03-16,CUST-1131,Clinic,Central,Mexico,Guadalajara,OTC,DigestWell Caps,Online,Card,Delivered,8,16.78,0,134.24,44.8,89.44
ORD-002588,2024-10-11,CUST-1046,Retail,Central,United States,Kansas City,Prescription,NeuroCalm Plus,Online,Card,Delivered,2,37.67,0.05,71.57,29.97,41.6
ORD-002589,2024-10-03,CUST-1466,Retail,North,United States,New York,Prescription,RespiraClear,Online,Insurance,Delivered,4,32.95,0.05,125.21,55.11,70.1
ORD-002590,2025-06-01,CUST-1672,Clinic,South,Mexico,Monterrey,Prescription,RespiraClear,Partner,Card,Cancelled,7,33.08,0.12,0,0.0,0.0
ORD-002591,2025-10-16,CUST-1065,Hospital,Central,Mexico,Guadalajara,OTC,ColdAway Syrup,Partner,Bank Transfer,Returned,7,13.41,0.08,21.59,8.29,13.3
ORD-002592,2025-11-28,CUST-1164,Clinic,North,United States,New York,OTC,DigestWell Caps,Retail Store,Card,Delivered,4,20.39,0.12,71.77,25.67,46.11
ORD-002593,2025-04-23,CUST-1086,Retail,South,United States,Austin,Prescription,RespiraClear,Online,Wallet,Delivered,6,32.96,0.08,181.94,79.72,102.22
ORD-002594,2025-10-24,CUST-1253,Hospital,West,United States,Seattle,Wellness,OmegaCare Softgels,Sales Rep,Card,Delivered,7,33.1,0.12,203.9,88.07,115.83
ORD-002595,2024-09-17,CUST-1033,Retail,West,Canada,Vancouver,OTC,DigestWell Caps,Online,Insurance,Cancelled,6,17.2,0.08,0,0.0,0.0
ORD-002596,2025-04-20,CUST-1321,Hospital,South,United States,Austin,Devices,BP Monitor,Retail Store,Wallet,Cancelled,5,61.38,0.08,0,0.0,0.0
ORD-002597,2025-05-30,CUST-1056,Clinic,South,United States,Austin,Devices,Digital Thermometer,Sales Rep,Insurance,Delivered,4,21.88,0.12,77.02,24.52,52.5
ORD-002598,2025-09-04,CUST-1538,Clinic,West,United States,Seattle,OTC,AllerFree Spray,Online,Bank Transfer,Delivered,7,20.44,0.12,125.91,51.43,74.48
ORD-002599,2026-04-27,CUST-1633,Clinic,North,United States,New York,Wellness,OmegaCare Softgels,Retail Store,Insurance,Delivered,1,32.99,0,32.99,14.45,18.54
ORD-002600,2025-06-11,CUST-1286,Retail,North,United States,New York,OTC,ColdAway Syrup,Online,Card,Returned,8,15.64,0,31.28,11.97,19.31
ORD-002601,2025-08-03,CUST-1129,Hospital,West,Canada,Vancouver,Devices,Digital Thermometer,Retail Store,Insurance,Cancelled,5,28.03,0.03,0,0.0,0.0
ORD-002602,2024-08-24,CUST-1477,Retail,North,Canada,Toronto,Prescription,RespiraClear,Retail Store,Card,Returned,2,36.87,0,18.43,7.56,10.87
ORD-002603,2025-01-16,CUST-1385,Clinic,West,United States,San Diego,Prescription,GlucoBalance XR,Partner,Wallet,Delivered,1,66.27,0.03,64.28,29.28,35.0
ORD-002604,2026-03-17,CUST-1103,Clinic,West,Canada,Vancouver,Wellness,Protein Plus Sachets,Partner,Wallet,Delivered,1,35.67,0.03,34.6,15.26,19.34
ORD-002605,2024-06-23,CUST-1696,Clinic,West,United States,San Diego,OTC,PainEase Tablets,Online,Bank Transfer,Returned,5,13.72,0,17.15,5.46,11.69
ORD-002606,2025-06-01,CUST-1127,Retail,West,United States,Seattle,Prescription,RespiraClear,Online,Bank Transfer,Delivered,7,38.33,0,268.31,110.18,158.13
ORD-002607,2025-03-05,CUST-1390,Retail,Central,United States,Denver,OTC,ColdAway Syrup,Online,Wallet,Returned,4,14.24,0.03,13.81,4.86,8.96
ORD-002608,2024-12-28,CUST-1652,Retail,South,United States,Miami,Prescription,NeuroCalm Plus,Online,Card,Delivered,2,44.35,0.05,84.27,36.45,47.81
ORD-002609,2025-07-17,CUST-1131,Retail,South,United States,Austin,Prescription,CardioRelief 10mg,Retail Store,Bank Transfer,Delivered,4,34.01,0,136.04,57.19,78.85
ORD-002610,2026-04-01,CUST-1573,Clinic,West,United States,Seattle,Prescription,NeuroCalm Plus,Retail Store,Insurance,Returned,4,53.57,0.05,50.89,24.06,26.83
ORD-002611,2026-04-16,CUST-1718,Retail,Central,United States,Denver,Wellness,Immunity Gummies,Retail Store,Card,Delivered,5,17.28,0.03,83.81,30.58,53.23
ORD-002612,2025-12-01,CUST-1639,Hospital,West,United States,Seattle,OTC,AllerFree Spray,Partner,Insurance,Delivered,3,22.59,0.03,65.74,25.86,39.88
ORD-002613,2024-07-03,CUST-1568,Hospital,West,Canada,Vancouver,Prescription,CardioRelief 10mg,Sales Rep,Insurance,Delivered,3,46.81,0.03,136.22,55.71,80.5
ORD-002614,2026-03-23,CUST-1507,Retail,North,Canada,Toronto,Wellness,Immunity Gummies,Retail Store,Insurance,Delivered,3,21.07,0,63.21,22.77,40.44
ORD-002615,2025-01-03,CUST-1366,Clinic,North,Canada,Toronto,Prescription,RespiraClear,Sales Rep,Bank Transfer,Returned,6,36.18,0.05,51.56,22.53,29.02
ORD-002616,2026-01-01,CUST-1313,Hospital,Central,United States,Kansas City,Prescription,RespiraClear,Online,Wallet,Delivered,7,31.53,0.1,198.64,78.12,120.52
ORD-002617,2024-10-17,CUST-1759,Retail,North,United States,Chicago,Prescription,CardioRelief 10mg,Retail Store,Wallet,Cancelled,7,39.99,0.08,0,0.0,0.0
ORD-002618,2025-05-27,CUST-1103,Hospital,South,United States,Miami,OTC,AllerFree Spray,Online,Bank Transfer,Cancelled,5,18.76,0.08,0,0.0,0.0
ORD-002619,2024-12-20,CUST-1629,Retail,North,United States,Chicago,Prescription,NeuroCalm Plus,Online,Bank Transfer,Delivered,7,48.48,0.08,312.21,130.61,181.6
ORD-002620,2025-06-05,CUST-1702,Hospital,Central,United States,Denver,Prescription,NeuroCalm Plus,Online,Wallet,Delivered,2,44.53,0.05,84.61,36.25,48.35
ORD-002621,2025-04-01,CUST-1543,Retail,South,United States,Miami,Wellness,OmegaCare Softgels,Partner,Insurance,Cancelled,4,28.27,0.1,0,0.0,0.0
ORD-002622,2025-08-12,CUST-1270,Hospital,Central,Mexico,Guadalajara,Devices,Pulse Oximeter,Online,Wallet,Delivered,2,50.51,0.08,92.94,37.72,55.22
ORD-002623,2025-05-29,CUST-1742,Clinic,West,Canada,Vancouver,Wellness,Immunity Gummies,Sales Rep,Bank Transfer,Cancelled,8,23.05,0,0,0.0,0.0
ORD-002624,2025-08-24,CUST-1699,Clinic,West,Canada,Vancouver,Wellness,Protein Plus Sachets,Retail Store,Insurance,Delivered,2,38.15,0.03,74.01,34.39,39.62
ORD-002625,2025-10-01,CUST-1277,Distributor,South,Mexico,Monterrey,Devices,Pulse Oximeter,Retail Store,Card,Delivered,13,44.45,0.08,531.62,226.87,304.75
ORD-002626,2024-09-10,CUST-1081,Clinic,North,United States,Chicago,Wellness,Immunity Gummies,Retail Store,Card,Delivered,2,19.31,0.08,35.53,12.58,22.95
ORD-002627,2026-02-08,CUST-1651,Clinic,North,United States,New York,Devices,BP Monitor,Partner,Insurance,Cancelled,3,67.77,0.12,0,0.0,0.0
ORD-002628,2025-10-07,CUST-1715,Clinic,South,United States,Miami,OTC,PainEase Tablets,Sales Rep,Insurance,Returned,5,10.19,0.1,11.46,3.72,7.75
ORD-002629,2025-11-15,CUST-1081,Clinic,Central,United States,Denver,Prescription,GlucoBalance XR,Online,Insurance,Returned,4,57.59,0.12,50.68,24.12,26.56
ORD-002630,2024-08-09,CUST-1713,Retail,South,United States,Miami,Prescription,CardioRelief 10mg,Retail Store,Wallet,Delivered,5,35.32,0.12,155.41,68.18,87.23
